book_id	kind	url
001718980	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000005197E
001719044	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000002BBC0
001719045	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000290E2
001719209	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000003BAA2
001719209	flickr	https://www.flickr.com/photos/britishlibrary/tags/sysnum001719209
001719209	pdf	http://access.bl.uk/item/pdf/lsidyv39ab37f0
001719558	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000005A0CC
001719558	flickr	https://www.flickr.com/photos/britishlibrary/tags/sysnum001719558
001719558	pdf	http://access.bl.uk/item/pdf/lsidyv3c59b607
001719559	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000042798
001719561	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000454CE
001719692	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000003BE14
001720215	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000005640C
001720215	flickr	https://www.flickr.com/photos/britishlibrary/tags/sysnum001720215
001720215	pdf	http://access.bl.uk/item/pdf/lsidyv3c0f28c1
001720376	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000038604
001720383	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000385FE
001720388	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000003860A
001720406	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000385F8
001720447	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000385F2
001720489	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000047B2
001720495	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000038610
001720502	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000385E6
001721099	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000038E1A
001721099	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000003BB80
001721099	flickr	https://www.flickr.com/photos/britishlibrary/tags/sysnum001721099
001721099	pdf	http://access.bl.uk/item/pdf/lsidyv39aca4f5
001721203	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000399F0
001721234	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000546E4
001721334	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000002EFE6
001721403	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000005100C
001721404	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000047010
001721413	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000003AF5C
001721443	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000028DB2
001721461	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000420E4
001721469	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000001569C
001721469	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000017634
001721469	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000017C1C
001721654	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000031BCC
001721654	flickr	https://www.flickr.com/photos/britishlibrary/tags/sysnum001721654
001721654	pdf	http://access.bl.uk/item/pdf/lsidyv3502bede
001721709	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000002F98E
001721714	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000043362
001721750	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000000474C
001721779	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000033B16
001722344	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000032382
001722344	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000038904
001722344	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000038946
001722344	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000003895E
001722344	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000038976
001722344	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000389B2
001722344	flickr	https://www.flickr.com/photos/britishlibrary/tags/sysnum001722344
001722344	pdf	http://access.bl.uk/item/pdf/lsidyv3953af77
001722538	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000029028
001722934	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000038856
001722934	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000038892
001722934	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000388A4
001722934	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000388DA
001722934	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000388EC
001723581	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000003BF64
001723583	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000045B52
001723583	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000046896
001723584	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000004DAD8
001723584	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000004DADE
001723584	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000004DAE4
001723639	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000044AC0
001723639	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000044AC6
001723639	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000044ACC
001723645	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000055044
001723779	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000029982
001724142	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000003AF56
001724151	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000055C26
001724484	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000002D780
001724573	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000018BFA
001724752	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000052254
001724859	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000004D7AE
001724859	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000004D7B4
001725500	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000533C4
001725500	flickr	https://www.flickr.com/photos/britishlibrary/tags/sysnum001725500
001725500	pdf	http://access.bl.uk/item/pdf/lsidyv3bb1bcf6
001725909	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000042AA4
001725975	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000004AA2A
001725975	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000004AA30
001726233	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000006E94
001726335	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000005341E
001726336	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000254AC
001726336	flickr	https://www.flickr.com/photos/britishlibrary/tags/sysnum001726336
001726336	pdf	http://access.bl.uk/item/pdf/lsidyv38d65a24
001726444	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000002AC7E
001726444	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000002CFC4
001726472	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000002DCFC
001726474	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000002ED7C
001726480	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000043E2A
001726485	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000001F128
001726516	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000002A6CC
001726594	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000016E42
001726594	flickr	https://www.flickr.com/photos/britishlibrary/tags/sysnum001726594
001726594	pdf	http://access.bl.uk/item/pdf/lsidyv3085bd89
001726595	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000002BE1E
001726595	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000002BF5C
001726595	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000002BF62
001726595	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000002BFE0
001726595	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000002D18C
001726595	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000002D192
001726595	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000002D94E
001726607	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000288F0
001726616	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000293B2
001726616	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000002D0AE
001726617	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000045F54
001726617	flickr	https://www.flickr.com/photos/britishlibrary/tags/sysnum001726617
001726617	pdf	http://access.bl.uk/item/pdf/lsidyv3a990f4d
001726621	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000029802
001726621	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000002D0DE
001726621	flickr	https://www.flickr.com/photos/britishlibrary/tags/sysnum001726621
001726621	pdf	http://access.bl.uk/item/pdf/lsidyv3075ceb9
001726622	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000002D882
001726624	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000028518
001726624	flickr	https://www.flickr.com/photos/britishlibrary/tags/sysnum001726624
001726624	pdf	http://access.bl.uk/item/pdf/lsidyv2eb363f6
001726637	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000211B0
001726637	flickr	https://www.flickr.com/photos/britishlibrary/tags/sysnum001726637
001726637	pdf	http://access.bl.uk/item/pdf/lsidyv38621e10
001726651	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000001EF5A
001726652	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000002DEA6
001726652	flickr	https://www.flickr.com/photos/britishlibrary/tags/sysnum001726652
001726652	pdf	http://access.bl.uk/item/pdf/lsidyv3459f06b
001726693	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000006E46
001726694	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000002EF56
001726694	flickr	https://www.flickr.com/photos/britishlibrary/tags/sysnum001726694
001726694	pdf	http://access.bl.uk/item/pdf/lsidyv34702711
001726696	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000045DB6
001726726	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000224E2
001726726	flickr	https://www.flickr.com/photos/britishlibrary/tags/sysnum001726726
001726726	pdf	http://access.bl.uk/item/pdf/lsidyv38825712
001726727	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000224F4
001726753	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000002F7BA
001726753	flickr	https://www.flickr.com/photos/britishlibrary/tags/sysnum001726753
001726753	pdf	http://access.bl.uk/item/pdf/lsidyv34756085
001726759	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000040AEE
001726759	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000040AF4
001726759	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000040AFA
001726760	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000437B8
001726760	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000437BE
001726760	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000437C4
001726762	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000047652
001726762	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000047658
001726762	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000004765E
001727367	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000042EB8
001727370	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000042ECA
001727371	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000003043E
001727379	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000042EB2
001727383	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000038E02
001727394	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000039A1A
001727397	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000030432
001727398	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000030438
001727406	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000003042C
001727420	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000042EBE
001727427	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000003031E
001727431	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000042EC4
001727511	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000585DE
001727542	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000586EC
001727544	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000001380
001727562	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000547C2
001727634	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000143A0
001727634	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000015366
001727634	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000015906
001727634	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000015F3C
001727634	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000017898
001727634	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000178AA
001727634	flickr	https://www.flickr.com/photos/britishlibrary/tags/sysnum001727634
001727634	pdf	http://access.bl.uk/item/pdf/lsidyv2b18a9b1
001727635	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000014268
001727635	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000001426E
001727635	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000014274
001727635	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000014280
001727635	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000001428C
001727635	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000014298
001727636	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000014076
001727636	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000001407C
001727636	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000014082
001727636	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000001530C
001727636	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000015330
001727636	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000158D0
001727811	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000008A66
001727811	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000005B398
001727815	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000540B4
001727962	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000053D2A
001727963	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000055FE6
001727992	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000352E6
001727992	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000005B8F0
001727993	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000005B8DE
001727993	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000005C3CA
001727993	flickr	https://www.flickr.com/photos/britishlibrary/tags/sysnum001727993
001727993	pdf	http://access.bl.uk/item/pdf/lsidyv3c9b8311
001728007	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000053604
001728007	flickr	https://www.flickr.com/photos/britishlibrary/tags/sysnum001728007
001728007	pdf	http://access.bl.uk/item/pdf/lsidyv3bb6237b
001728189	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000002A31E
001728189	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000002B19A
001728276	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000002FE68
001728282	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000005A75C
001728296	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000000DE7E
001728306	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000002C766
001728307	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000002ACDE
001728343	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000040C26
001728602	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000017202
001728602	flickr	https://www.flickr.com/photos/britishlibrary/tags/sysnum001728602
001728602	pdf	http://access.bl.uk/item/pdf/lsidyv30a4cb99
001728606	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000161B8
001728606	flickr	https://www.flickr.com/photos/britishlibrary/tags/sysnum001728606
001728606	pdf	http://access.bl.uk/item/pdf/lsidyv2b1c8996
001728623	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000045EA6
001728624	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000045CA2
001728629	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000003C7E0
001728633	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000040206
001728887	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000013D9A
001728887	flickr	https://www.flickr.com/photos/britishlibrary/tags/sysnum001728887
001728887	pdf	http://access.bl.uk/item/pdf/lsidyv372a4db6
001729115	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000572B2
001729345	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000002C98E
001729441	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000040F02
001729442	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000333BA
001729451	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000241CE
001729466	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000030A32
001729470	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000333EA
001729472	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000407D0
001729474	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000004178A
001729482	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000046EC0
001729486	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000045174
001729486	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000004517A
001729492	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000043A52
001729492	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000043A58
001729493	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000041028
001729495	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000040B60
001729495	flickr	https://www.flickr.com/photos/britishlibrary/tags/sysnum001729495
001729495	pdf	http://access.bl.uk/item/pdf/lsidyv3a292c6f
001729500	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000003DC92
001729500	flickr	https://www.flickr.com/photos/britishlibrary/tags/sysnum001729500
001729500	pdf	http://access.bl.uk/item/pdf/lsidyv39ee0d2c
001729504	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000041E4A
001729505	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000003A674
001729510	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000045A02
001729511	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000040410
001729517	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000004982A
001729522	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000003F21C
001729529	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000441AE
001729548	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000420FC
001729549	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000003B1F6
001729560	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000003CCEA
001729561	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000003B0CA
001729607	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000531E4
001729653	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000005EB6
001729692	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000046FDA
001729802	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000510BA
001729849	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000480C6
001729849	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000480CC
001729855	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000003E3DC
001729856	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000039F24
001729866	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000003B30A
001729923	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000004EFA2
001729923	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000004EFAE
001729923	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000005031C
001729989	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000050D5A
001729989	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000050D66
001729989	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000050D6C
001730037	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000003DA40
001730037	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000003DA46
001730037	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000003DA4C
001730038	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000033162
001730039	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000004F1F4
001730039	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000004F20C
001730039	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000004F212
001730107	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000032CFA
001730107	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000004EC7E
001730108	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000004B480
001730108	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000004B486
001730108	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000004BAA4
001730119	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000003695A
001730119	flickr	https://www.flickr.com/photos/britishlibrary/tags/sysnum001730119
001730119	pdf	http://access.bl.uk/item/pdf/lsidyv393e73d2
001730522	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000461CA
001730572	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000002E25A
001730650	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000005AB9A
001730650	flickr	https://www.flickr.com/photos/britishlibrary/tags/sysnum001730650
001730650	pdf	http://access.bl.uk/item/pdf/lsidyv3c6a8830
001730696	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000000714
001730696	flickr	https://www.flickr.com/photos/britishlibrary/tags/sysnum001730696
001730696	pdf	http://access.bl.uk/item/pdf/lsidyv2b27ef2b
001730698	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000051C66
001730698	flickr	https://www.flickr.com/photos/britishlibrary/tags/sysnum001730698
001730698	pdf	http://access.bl.uk/item/pdf/lsidyv3063adf0
001730699	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000005D516
001730699	flickr	https://www.flickr.com/photos/britishlibrary/tags/sysnum001730699
001730699	pdf	http://access.bl.uk/item/pdf/lsidyv3cb753e7
001730821	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000032E86
001730902	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000529FE
001730905	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000003BE92
001730941	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000004D48A
001730941	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000004D490
001730952	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000001EEC4
001730979	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000004FC32
001730981	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000030AA4
001730982	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000012DB0
001730982	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000012DB6
001730982	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000012DC2
001730982	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000012DC8
001730982	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000012DCE
001730982	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000016710
001730982	flickr	https://www.flickr.com/photos/britishlibrary/tags/sysnum001730982
001730982	pdf	http://access.bl.uk/item/pdf/lsidyv37136424
001730994	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000015354
001731298	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000544D4
001731299	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000033A4A
001731305	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000004F7BE
001731305	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000004F7CA
001731305	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000004F7D0
001731312	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000003DDA0
001731313	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000003CDDA
001731394	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000039012
001731394	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000039018
001731394	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000039024
001731463	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000003A158
001731528	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000022DD0
001731529	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000024F1E
001731548	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000005AD50
001731857	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000058086
001731911	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000005B5C
001731911	flickr	https://www.flickr.com/photos/britishlibrary/tags/sysnum001731911
001731911	pdf	http://access.bl.uk/item/pdf/lsidyv359a1764
001732023	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000093F6
001732130	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000005C2C2
001732136	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000004F30E
001732136	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000004F338
001732136	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000005033A
001732138	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000004301A
001732139	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000004D03A
001732139	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000004D040
001732139	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000004D046
001732141	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000032D4E
001732141	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000004ED86
001732141	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000004ED9E
001732144	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_000000046C74
001732144	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000004BC3C
001732145	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000004DA4E
001732145	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000004DA54
001732145	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000004DA5A
001732147	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000004687E
001732257	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_00000003C408
001732258	ark	http://access.bl.uk/item/viewer/ark:/81055/vdc_0000000313AA
