volume_id	book_id	volume_num	total	path	filesize
001886879_01	001886879	1	12	0018/001886879_01_text.txt	430
001886879_02	001886879	2	12	0018/001886879_02_text.txt	656
001886879_03	001886879	3	12	0018/001886879_03_text.txt	647
001886879_04	001886879	4	12	0018/001886879_04_text.txt	664
001886879_05	001886879	5	12	0018/001886879_05_text.txt	654
001886879_06	001886879	6	12	0018/001886879_06_text.txt	585
001886879_07	001886879	7	12	0018/001886879_07_text.txt	576
001886879_08	001886879	8	12	0018/001886879_08_text.txt	629
001886879_09	001886879	9	12	0018/001886879_09_text.txt	679
001886879_10	001886879	10	12	0018/001886879_10_text.txt	597
001886879_11	001886879	11	12	0018/001886879_11_text.txt	572
001886879_12	001886879	12	12	0018/001886879_12_text.txt	924
001886881_01	001886881	1	12	0018/001886881_01_text.txt	436
001886881_02	001886881	2	12	0018/001886881_02_text.txt	694
001886881_03	001886881	3	12	0018/001886881_03_text.txt	674
001886881_04	001886881	4	12	0018/001886881_04_text.txt	666
001886881_05	001886881	5	12	0018/001886881_05_text.txt	657
001886881_06	001886881	6	12	0018/001886881_06_text.txt	586
001886881_07	001886881	7	12	0018/001886881_07_text.txt	583
001886881_08	001886881	8	12	0018/001886881_08_text.txt	632
001886881_09	001886881	9	12	0018/001886881_09_text.txt	682
001886881_10	001886881	10	12	0018/001886881_10_text.txt	600
001886881_11	001886881	11	12	0018/001886881_11_text.txt	574
001886881_12	001886881	12	12	0018/001886881_12_text.txt	922
001886886_01	001886886	1	11	0018/001886886_01_text.txt	832
001886886_02	001886886	2	11	0018/001886886_02_text.txt	978
001886886_03	001886886	3	11	0018/001886886_03_text.txt	913
001886886_04	001886886	4	11	0018/001886886_04_text.txt	893
001886886_05	001886886	5	11	0018/001886886_05_text.txt	942
001886886_06	001886886	6	11	0018/001886886_06_text.txt	1040
001886886_07	001886886	7	11	0018/001886886_07_text.txt	925
001886886_08	001886886	8	11	0018/001886886_08_text.txt	960
001886886_09	001886886	9	11	0018/001886886_09_text.txt	1236
001886886_10	001886886	10	11	0018/001886886_10_text.txt	1112
001886886_11	001886886	11	11	0018/001886886_11_text.txt	1120
001887109_01	001887109	1	1	0018/001887109_01_text.txt	642
001887111_01	001887111	1	1	0018/001887111_01_text.txt	318
001887174_01	001887174	1	1	0018/001887174_01_text.txt	207
001887181_01	001887181	1	1	0018/001887181_01_text.txt	284
001887185_01	001887185	1	1	0018/001887185_01_text.txt	419
001887195_01	001887195	1	1	0018/001887195_01_text.txt	366
001887208_01	001887208	1	1	0018/001887208_01_text.txt	198
001887400_01	001887400	1	1	0018/001887400_01_text.txt	603
001887468_01	001887468	1	1	0018/001887468_01_text.txt	58
001887720_01	001887720	1	1	0018/001887720_01_text.txt	561
001887727_01	001887727	1	1	0018/001887727_01_text.txt	21
001887863_01	001887863	1	1	0018/001887863_01_text.txt	539
001887867_01	001887867	1	1	0018/001887867_01_text.txt	356
001887952_01	001887952	1	1	0018/001887952_01_text.txt	86
001887953_01	001887953	1	1	0018/001887953_01_text.txt	57
001887980_01	001887980	1	2	0018/001887980_01_text.txt	519
001887980_02	001887980	2	2	0018/001887980_02_text.txt	1029
001888227_01	001888227	1	1	0018/001888227_01_text.txt	771
001888241_01	001888241	1	1	0018/001888241_01_text.txt	3529
001888242_01	001888242	1	3	0018/001888242_01_text.txt	2883
001888242_02	001888242	2	3	0018/001888242_02_text.txt	3209
001888242_03	001888242	3	3	0018/001888242_03_text.txt	2916
001888243_01	001888243	1	1	0018/001888243_01_text.txt	9000
001888244_01	001888244	1	1	0018/001888244_01_text.txt	9009
001888246_01	001888246	1	1	0018/001888246_01_text.txt	9342
001888247_01	001888247	1	1	0018/001888247_01_text.txt	9337
001888248_01	001888248	1	1	0018/001888248_01_text.txt	10739
001888250_01	001888250	1	1	0018/001888250_01_text.txt	79
001888257_01	001888257	1	1	0018/001888257_01_text.txt	521
001888258_01	001888258	1	1	0018/001888258_01_text.txt	222
001888259_01	001888259	1	1	0018/001888259_01_text.txt	75
001888270_01	001888270	1	1	0018/001888270_01_text.txt	186
001888348_01	001888348	1	1	0018/001888348_01_text.txt	141
001888382_01	001888382	1	3	0018/001888382_01_text.txt	518
001888382_02	001888382	2	3	0018/001888382_02_text.txt	527
001888382_03	001888382	3	3	0018/001888382_03_text.txt	536
001888394_01	001888394	1	1	0018/001888394_01_text.txt	1337
001888397_01	001888397	1	1	0018/001888397_01_text.txt	100
001888691_01	001888691	1	1	0018/001888691_01_text.txt	194
001888695_01	001888695	1	1	0018/001888695_01_text.txt	1011
001888734_01	001888734	1	1	0018/001888734_01_text.txt	448
001888735_01	001888735	1	2	0018/001888735_01_text.txt	214
001888735_02	001888735	2	2	0018/001888735_02_text.txt	215
001888756_01	001888756	1	1	0018/001888756_01_text.txt	367
001888760_01	001888760	1	1	0018/001888760_01_text.txt	196
001888820_01	001888820	1	1	0018/001888820_01_text.txt	250
001888839_01	001888839	1	1	0018/001888839_01_text.txt	563
001888894_01	001888894	1	2	0018/001888894_01_text.txt	797
001888894_02	001888894	2	2	0018/001888894_02_text.txt	985
001888934_01	001888934	1	1	0018/001888934_01_text.txt	71
001889000_01	001889000	1	1	0018/001889000_01_text.txt	996
001889216_01	001889216	1	1	0018/001889216_01_text.txt	520
001889266_01	001889266	1	1	0018/001889266_01_text.txt	1178
001889267_01	001889267	1	1	0018/001889267_01_text.txt	1188
001889268_01	001889268	1	1	0018/001889268_01_text.txt	346
001889270_01	001889270	1	1	0018/001889270_01_text.txt	355
001889271_01	001889271	1	1	0018/001889271_01_text.txt	348
001889397_01	001889397	1	1	0018/001889397_01_text.txt	122
001889398_01	001889398	1	1	0018/001889398_01_text.txt	519
001889463_01	001889463	1	2	0018/001889463_01_text.txt	635
001889463_02	001889463	2	2	0018/001889463_02_text.txt	648
001889492_01	001889492	1	1	0018/001889492_01_text.txt	395
001889511_01	001889511	1	1	0018/001889511_01_text.txt	291
001889627_01	001889627	1	1	0018/001889627_01_text.txt	122
001889628_01	001889628	1	1	0018/001889628_01_text.txt	236
001889634_01	001889634	1	1	0018/001889634_01_text.txt	301
001889650_01	001889650	1	1	0018/001889650_01_text.txt	670
001889653_01	001889653	1	1	0018/001889653_01_text.txt	534
001889654_01	001889654	1	1	0018/001889654_01_text.txt	516
001889708_01	001889708	1	1	0018/001889708_01_text.txt	229
001889798_01	001889798	1	1	0018/001889798_01_text.txt	12
001889799_01	001889799	1	1	0018/001889799_01_text.txt	18
001889801_01	001889801	1	1	0018/001889801_01_text.txt	19
001889805_01	001889805	1	1	0018/001889805_01_text.txt	460
001889815_01	001889815	1	1	0018/001889815_01_text.txt	753
001889816_01	001889816	1	1	0018/001889816_01_text.txt	801
001889817_01	001889817	1	1	0018/001889817_01_text.txt	801
001889818_01	001889818	1	1	0018/001889818_01_text.txt	26
001889987_01	001889987	1	1	0018/001889987_01_text.txt	254
001890045_01	001890045	1	1	0018/001890045_01_text.txt	306
001890799_01	001890799	1	1	0018/001890799_01_text.txt	306
001890800_01	001890800	1	1	0018/001890800_01_text.txt	460
001890801_01	001890801	1	1	0018/001890801_01_text.txt	319
001890802_01	001890802	1	2	0018/001890802_01_text.txt	379
001890802_02	001890802	2	2	0018/001890802_02_text.txt	289
001891576_01	001891576	1	1	0018/001891576_01_text.txt	95
001891843_01	001891843	1	1	0018/001891843_01_text.txt	444
001892193_01	001892193	1	1	0018/001892193_01_text.txt	19
001892196_01	001892196	1	1	0018/001892196_01_text.txt	334
001892331_01	001892331	1	1	0018/001892331_01_text.txt	129
001892342_01	001892342	1	1	0018/001892342_01_text.txt	2137
001892493_01	001892493	1	1	0018/001892493_01_text.txt	299
001892919_01	001892919	1	1	0018/001892919_01_text.txt	354
001892920_01	001892920	1	1	0018/001892920_01_text.txt	154
001892974_01	001892974	1	1	0018/001892974_01_text.txt	177
001892981_01	001892981	1	1	0018/001892981_01_text.txt	198
001893078_01	001893078	1	1	0018/001893078_01_text.txt	1272
001893089_01	001893089	1	1	0018/001893089_01_text.txt	936
001893094_01	001893094	1	1	0018/001893094_01_text.txt	454
001893100_01	001893100	1	1	0018/001893100_01_text.txt	73
001893101_01	001893101	1	1	0018/001893101_01_text.txt	416
001893103_01	001893103	1	1	0018/001893103_01_text.txt	1371
001893149_01	001893149	1	1	0018/001893149_01_text.txt	1235
001893155_01	001893155	1	1	0018/001893155_01_text.txt	220
001893748_01	001893748	1	1	0018/001893748_01_text.txt	190
001893753_01	001893753	1	1	0018/001893753_01_text.txt	323
001893866_01	001893866	1	1	0018/001893866_01_text.txt	152
001894328_01	001894328	1	1	0018/001894328_01_text.txt	1213
001894329_01	001894329	1	1	0018/001894329_01_text.txt	210
001894334_01	001894334	1	1	0018/001894334_01_text.txt	490
001894336_01	001894336	1	1	0018/001894336_01_text.txt	415
001894397_01	001894397	1	1	0018/001894397_01_text.txt	139
001894447_01	001894447	1	1	0018/001894447_01_text.txt	458
001894745_01	001894745	1	1	0018/001894745_01_text.txt	709
001894767_01	001894767	1	1	0018/001894767_01_text.txt	805
001894768_01	001894768	1	1	0018/001894768_01_text.txt	805
001894769_01	001894769	1	1	0018/001894769_01_text.txt	554
001894775_01	001894775	1	1	0018/001894775_01_text.txt	457
001894788_01	001894788	1	1	0018/001894788_01_text.txt	474
001894796_01	001894796	1	1	0018/001894796_01_text.txt	726
001894797_01	001894797	1	1	0018/001894797_01_text.txt	650
001894798_01	001894798	1	1	0018/001894798_01_text.txt	356
001894805_01	001894805	1	1	0018/001894805_01_text.txt	763
001894806_01	001894806	1	1	0018/001894806_01_text.txt	608
001894839_01	001894839	1	2	0018/001894839_01_text.txt	870
001894839_02	001894839	2	2	0018/001894839_02_text.txt	881
001895041_01	001895041	1	1	0018/001895041_01_text.txt	219
001895155_01	001895155	1	2	0018/001895155_01_text.txt	708
001895155_02	001895155	2	2	0018/001895155_02_text.txt	723
001895160_01	001895160	1	2	0018/001895160_01_text.txt	709
001895160_02	001895160	2	2	0018/001895160_02_text.txt	691
001895163_01	001895163	1	2	0018/001895163_01_text.txt	702
001895163_02	001895163	2	2	0018/001895163_02_text.txt	667
001895164_01	001895164	1	1	0018/001895164_01_text.txt	1671
001895171_01	001895171	1	1	0018/001895171_01_text.txt	1567
001895250_01	001895250	1	1	0018/001895250_01_text.txt	199
001895340_01	001895340	1	1	0018/001895340_01_text.txt	516
001895376_01	001895376	1	1	0018/001895376_01_text.txt	170
001895381_01	001895381	1	1	0018/001895381_01_text.txt	8
001895486_01	001895486	1	1	0018/001895486_01_text.txt	127
001895578_01	001895578	1	1	0018/001895578_01_text.txt	46
001895618_01	001895618	1	1	0018/001895618_01_text.txt	264
001895991_01	001895991	1	1	0018/001895991_01_text.txt	8
001896152_01	001896152	1	1	0018/001896152_01_text.txt	690
001896321_01	001896321	1	1	0018/001896321_01_text.txt	641
001896386_01	001896386	1	1	0018/001896386_01_text.txt	478
001896553_01	001896553	1	1	0018/001896553_01_text.txt	199
001896649_01	001896649	1	1	0018/001896649_01_text.txt	584
001896861_01	001896861	1	1	0018/001896861_01_text.txt	641
001896873_01	001896873	1	1	0018/001896873_01_text.txt	610
001896874_01	001896874	1	1	0018/001896874_01_text.txt	220
001896918_01	001896918	1	1	0018/001896918_01_text.txt	51
001896984_01	001896984	1	1	0018/001896984_01_text.txt	399
001897067_01	001897067	1	1	0018/001897067_01_text.txt	637
001897146_01	001897146	1	1	0018/001897146_01_text.txt	52
001897261_01	001897261	1	1	0018/001897261_01_text.txt	15
001897285_01	001897285	1	1	0018/001897285_01_text.txt	199
001897366_01	001897366	1	1	0018/001897366_01_text.txt	439
001897454_01	001897454	1	1	0018/001897454_01_text.txt	238
001897488_01	001897488	1	1	0018/001897488_01_text.txt	259
001897835_01	001897835	1	1	0018/001897835_01_text.txt	833
001898107_01	001898107	1	1	0018/001898107_01_text.txt	71
001898113_01	001898113	1	1	0018/001898113_01_text.txt	592
001898736_01	001898736	1	3	0018/001898736_01_text.txt	301
001898736_02	001898736	2	3	0018/001898736_02_text.txt	292
001898736_03	001898736	3	3	0018/001898736_03_text.txt	320
001898865_01	001898865	1	3	0018/001898865_01_text.txt	277
001898865_02	001898865	2	3	0018/001898865_02_text.txt	277
001898865_03	001898865	3	3	0018/001898865_03_text.txt	277
001898896_01	001898896	1	1	0018/001898896_01_text.txt	3253
001899370_01	001899370	1	1	0018/001899370_01_text.txt	618
001899408_01	001899408	1	3	0018/001899408_01_text.txt	580
001899408_02	001899408	2	3	0018/001899408_02_text.txt	600
001899408_03	001899408	3	3	0018/001899408_03_text.txt	582
001899593_01	001899593	1	1	0018/001899593_01_text.txt	366
001899714_01	001899714	1	1	0018/001899714_01_text.txt	290
001899788_01	001899788	1	1	0018/001899788_01_text.txt	179
001900063_01	001900063	1	1	0019/001900063_01_text.txt	279
001900414_01	001900414	1	1	0019/001900414_01_text.txt	104
001900781_01	001900781	1	9	0019/001900781_01_text.txt	878
001900781_02	001900781	2	9	0019/001900781_02_text.txt	979
001900781_03	001900781	3	9	0019/001900781_03_text.txt	823
001900781_04	001900781	4	9	0019/001900781_04_text.txt	888
001900781_05	001900781	5	9	0019/001900781_05_text.txt	704
001900781_06	001900781	6	9	0019/001900781_06_text.txt	739
001900781_07	001900781	7	9	0019/001900781_07_text.txt	649
001900781_08	001900781	8	9	0019/001900781_08_text.txt	692
001900781_09	001900781	9	9	0019/001900781_09_text.txt	773
001900791_01	001900791	1	4	0019/001900791_01_text.txt	3027
001900791_02	001900791	2	4	0019/001900791_02_text.txt	2637
001900791_03	001900791	3	4	0019/001900791_03_text.txt	2473
001900791_04	001900791	4	4	0019/001900791_04_text.txt	2428
001900924_01	001900924	1	1	0019/001900924_01_text.txt	121
001901000_01	001901000	1	1	0019/001901000_01_text.txt	429
001901067_01	001901067	1	1	0019/001901067_01_text.txt	203
001901489_01	001901489	1	1	0019/001901489_01_text.txt	479
001902443_01	001902443	1	1	0019/001902443_01_text.txt	1372
001902659_01	001902659	1	1	0019/001902659_01_text.txt	537
001903765_01	001903765	1	1	0019/001903765_01_text.txt	132
001904227_01	001904227	1	1	0019/001904227_01_text.txt	71
001904548_01	001904548	1	1	0019/001904548_01_text.txt	24
001906457_01	001906457	1	1	0019/001906457_01_text.txt	35
001906483_01	001906483	1	1	0019/001906483_01_text.txt	96
001906568_01	001906568	1	1	0019/001906568_01_text.txt	200
001907041_01	001907041	1	1	0019/001907041_01_text.txt	150
001907135_01	001907135	1	1	0019/001907135_01_text.txt	96
001907138_01	001907138	1	1	0019/001907138_01_text.txt	40
001907185_01	001907185	1	1	0019/001907185_01_text.txt	344
001907790_01	001907790	1	1	0019/001907790_01_text.txt	69
001908310_01	001908310	1	1	0019/001908310_01_text.txt	261
001908373_01	001908373	1	1	0019/001908373_01_text.txt	75
001908651_01	001908651	1	1	0019/001908651_01_text.txt	589
001908801_01	001908801	1	1	0019/001908801_01_text.txt	50
001908824_01	001908824	1	1	0019/001908824_01_text.txt	24
001908865_01	001908865	1	1	0019/001908865_01_text.txt	127
001909000_01	001909000	1	1	0019/001909000_01_text.txt	160
001909001_01	001909001	1	1	0019/001909001_01_text.txt	157
001909004_01	001909004	1	1	0019/001909004_01_text.txt	160
001909006_01	001909006	1	1	0019/001909006_01_text.txt	157
001909007_01	001909007	1	1	0019/001909007_01_text.txt	160
001909011_01	001909011	1	1	0019/001909011_01_text.txt	152
001909015_01	001909015	1	1	0019/001909015_01_text.txt	307
001909020_01	001909020	1	1	0019/001909020_01_text.txt	429
001909034_01	001909034	1	1	0019/001909034_01_text.txt	113
001909042_01	001909042	1	1	0019/001909042_01_text.txt	49
001909051_01	001909051	1	1	0019/001909051_01_text.txt	17
001909052_01	001909052	1	1	0019/001909052_01_text.txt	15
001909055_01	001909055	1	1	0019/001909055_01_text.txt	17
001909222_01	001909222	1	1	0019/001909222_01_text.txt	833
001909287_01	001909287	1	1	0019/001909287_01_text.txt	7
001909293_01	001909293	1	1	0019/001909293_01_text.txt	20
001909301_01	001909301	1	1	0019/001909301_01_text.txt	54
001909871_01	001909871	1	1	0019/001909871_01_text.txt	909
001909872_01	001909872	1	1	0019/001909872_01_text.txt	907
001910056_01	001910056	1	1	0019/001910056_01_text.txt	243
001910127_01	001910127	1	1	0019/001910127_01_text.txt	16
001910294_01	001910294	1	1	0019/001910294_01_text.txt	543
001911225_01	001911225	1	1	0019/001911225_01_text.txt	781
001911230_01	001911230	1	1	0019/001911230_01_text.txt	1137
001911242_01	001911242	1	1	0019/001911242_01_text.txt	169
001911244_01	001911244	1	1	0019/001911244_01_text.txt	1298
001911245_01	001911245	1	1	0019/001911245_01_text.txt	1832
001911309_01	001911309	1	1	0019/001911309_01_text.txt	22
001911890_01	001911890	1	3	0019/001911890_01_text.txt	247
001911890_02	001911890	2	3	0019/001911890_02_text.txt	245
001911890_03	001911890	3	3	0019/001911890_03_text.txt	261
001911996_01	001911996	1	1	0019/001911996_01_text.txt	33
001913415_01	001913415	1	3	0019/001913415_01_text.txt	305
001913415_02	001913415	2	3	0019/001913415_02_text.txt	267
001913415_03	001913415	3	3	0019/001913415_03_text.txt	299
001913623_01	001913623	1	1	0019/001913623_01_text.txt	23
001913755_01	001913755	1	1	0019/001913755_01_text.txt	857
001913884_01	001913884	1	3	0019/001913884_01_text.txt	851
001913884_02	001913884	2	3	0019/001913884_02_text.txt	760
001913884_03	001913884	3	3	0019/001913884_03_text.txt	922
001913983_01	001913983	1	1	0019/001913983_01_text.txt	347
001914131_01	001914131	1	1	0019/001914131_01_text.txt	537
001914132_01	001914132	1	1	0019/001914132_01_text.txt	1066
001914349_01	001914349	1	1	0019/001914349_01_text.txt	474
001914537_01	001914537	1	1	0019/001914537_01_text.txt	133
001914792_01	001914792	1	1	0019/001914792_01_text.txt	606
001914892_01	001914892	1	3	0019/001914892_01_text.txt	315
001914892_02	001914892	2	3	0019/001914892_02_text.txt	301
001914892_03	001914892	3	3	0019/001914892_03_text.txt	327
001914970_01	001914970	1	1	0019/001914970_01_text.txt	661
001915245_01	001915245	1	1	0019/001915245_01_text.txt	17
001915255_01	001915255	1	1	0019/001915255_01_text.txt	81
001915261_01	001915261	1	1	0019/001915261_01_text.txt	109
001915307_01	001915307	1	1	0019/001915307_01_text.txt	45
001915891_01	001915891	1	1	0019/001915891_01_text.txt	27
001916239_01	001916239	1	1	0019/001916239_01_text.txt	60
001916251_01	001916251	1	1	0019/001916251_01_text.txt	31
001916312_01	001916312	1	1	0019/001916312_01_text.txt	21
001916314_01	001916314	1	1	0019/001916314_01_text.txt	28
001916321_01	001916321	1	1	0019/001916321_01_text.txt	24
001916322_01	001916322	1	1	0019/001916322_01_text.txt	15
001916390_01	001916390	1	1	0019/001916390_01_text.txt	22
001916658_01	001916658	1	1	0019/001916658_01_text.txt	64
001916692_01	001916692	1	1	0019/001916692_01_text.txt	165
001916863_01	001916863	1	1	0019/001916863_01_text.txt	9
001916922_01	001916922	1	1	0019/001916922_01_text.txt	20
001916949_01	001916949	1	1	0019/001916949_01_text.txt	237
001916959_01	001916959	1	1	0019/001916959_01_text.txt	342
001917048_01	001917048	1	1	0019/001917048_01_text.txt	264
001917068_01	001917068	1	2	0019/001917068_01_text.txt	200
001917068_02	001917068	2	2	0019/001917068_02_text.txt	202
001917765_01	001917765	1	1	0019/001917765_01_text.txt	12
001919373_01	001919373	1	1	0019/001919373_01_text.txt	385
001919790_01	001919790	1	1	0019/001919790_01_text.txt	188
001920080_01	001920080	1	1	0019/001920080_01_text.txt	644
001921697_01	001921697	1	1	0019/001921697_01_text.txt	186
001922832_01	001922832	1	1	0019/001922832_01_text.txt	832
001923687_01	001923687	1	1	0019/001923687_01_text.txt	10
001924252_01	001924252	1	3	0019/001924252_01_text.txt	293
001924252_02	001924252	2	3	0019/001924252_02_text.txt	325
001924252_03	001924252	3	3	0019/001924252_03_text.txt	293
001925023_01	001925023	1	1	0019/001925023_01_text.txt	2561
001925783_01	001925783	1	1	0019/001925783_01_text.txt	12
001925912_01	001925912	1	1	0019/001925912_01_text.txt	1390
001927166_01	001927166	1	1	0019/001927166_01_text.txt	83
001927781_01	001927781	1	1	0019/001927781_01_text.txt	356
001929347_01	001929347	1	1	0019/001929347_01_text.txt	32
001929761_01	001929761	1	1	0019/001929761_01_text.txt	310
001930622_01	001930622	1	1	0019/001930622_01_text.txt	753
001930910_01	001930910	1	1	0019/001930910_01_text.txt	155
001930912_01	001930912	1	1	0019/001930912_01_text.txt	366
001931664_01	001931664	1	1	0019/001931664_01_text.txt	134
001931759_01	001931759	1	1	0019/001931759_01_text.txt	135
001932902_01	001932902	1	3	0019/001932902_01_text.txt	293
001932902_02	001932902	2	3	0019/001932902_02_text.txt	224
001932902_03	001932902	3	3	0019/001932902_03_text.txt	236
001932908_01	001932908	1	3	0019/001932908_01_text.txt	337
001932908_02	001932908	2	3	0019/001932908_02_text.txt	331
001932908_03	001932908	3	3	0019/001932908_03_text.txt	381
001932910_01	001932910	1	1	0019/001932910_01_text.txt	29
001935195_01	001935195	1	1	0019/001935195_01_text.txt	281
001935223_01	001935223	1	3	0019/001935223_01_text.txt	426
001935223_02	001935223	2	3	0019/001935223_02_text.txt	444
001935223_03	001935223	3	3	0019/001935223_03_text.txt	507
001935225_01	001935225	1	1	0019/001935225_01_text.txt	1227
001935227_01	001935227	1	3	0019/001935227_01_text.txt	365
001935227_02	001935227	2	3	0019/001935227_02_text.txt	373
001935227_03	001935227	3	3	0019/001935227_03_text.txt	378
001935228_01	001935228	1	3	0019/001935228_01_text.txt	306
001935228_02	001935228	2	3	0019/001935228_02_text.txt	308
001935228_03	001935228	3	3	0019/001935228_03_text.txt	387
001935229_01	001935229	1	3	0019/001935229_01_text.txt	332
001935229_02	001935229	2	3	0019/001935229_02_text.txt	327
001935229_03	001935229	3	3	0019/001935229_03_text.txt	351
001935232_01	001935232	1	3	0019/001935232_01_text.txt	336
001935232_02	001935232	2	3	0019/001935232_02_text.txt	350
001935232_03	001935232	3	3	0019/001935232_03_text.txt	416
001935235_01	001935235	1	3	0019/001935235_01_text.txt	288
001935235_02	001935235	2	3	0019/001935235_02_text.txt	304
001935235_03	001935235	3	3	0019/001935235_03_text.txt	276
001935238_01	001935238	1	1	0019/001935238_01_text.txt	867
001935239_01	001935239	1	3	0019/001935239_01_text.txt	337
001935239_02	001935239	2	3	0019/001935239_02_text.txt	344
001935239_03	001935239	3	3	0019/001935239_03_text.txt	437
001935240_01	001935240	1	1	0019/001935240_01_text.txt	1054
001935245_01	001935245	1	1	0019/001935245_01_text.txt	1157
001935247_01	001935247	1	1	0019/001935247_01_text.txt	1165
001935248_01	001935248	1	3	0019/001935248_01_text.txt	375
001935248_02	001935248	2	3	0019/001935248_02_text.txt	346
001935248_03	001935248	3	3	0019/001935248_03_text.txt	366
001935253_01	001935253	1	3	0019/001935253_01_text.txt	333
001935253_02	001935253	2	3	0019/001935253_02_text.txt	343
001935253_03	001935253	3	3	0019/001935253_03_text.txt	361
001935254_01	001935254	1	3	0019/001935254_01_text.txt	328
001935254_02	001935254	2	3	0019/001935254_02_text.txt	314
001935254_03	001935254	3	3	0019/001935254_03_text.txt	378
001935255_01	001935255	1	2	0019/001935255_01_text.txt	342
001935255_02	001935255	2	2	0019/001935255_02_text.txt	299
001935257_01	001935257	1	3	0019/001935257_01_text.txt	315
001935257_02	001935257	2	3	0019/001935257_02_text.txt	327
001935257_03	001935257	3	3	0019/001935257_03_text.txt	354
001935260_01	001935260	1	3	0019/001935260_01_text.txt	320
001935260_02	001935260	2	3	0019/001935260_02_text.txt	313
001935260_03	001935260	3	3	0019/001935260_03_text.txt	374
001935277_01	001935277	1	1	0019/001935277_01_text.txt	701
001935280_01	001935280	1	3	0019/001935280_01_text.txt	254
001935280_02	001935280	2	3	0019/001935280_02_text.txt	232
001935280_03	001935280	3	3	0019/001935280_03_text.txt	252
001935285_01	001935285	1	1	0019/001935285_01_text.txt	329
001935934_01	001935934	1	1	0019/001935934_01_text.txt	989
001935942_01	001935942	1	1	0019/001935942_01_text.txt	16
001936207_01	001936207	1	1	0019/001936207_01_text.txt	375
001936208_01	001936208	1	1	0019/001936208_01_text.txt	441
001936284_01	001936284	1	1	0019/001936284_01_text.txt	206
001936289_01	001936289	1	1	0019/001936289_01_text.txt	609
001937396_01	001937396	1	1	0019/001937396_01_text.txt	22
001937446_01	001937446	1	1	0019/001937446_01_text.txt	721
001937447_01	001937447	1	1	0019/001937447_01_text.txt	725
001937461_01	001937461	1	1	0019/001937461_01_text.txt	327
001937491_01	001937491	1	1	0019/001937491_01_text.txt	40
001937527_01	001937527	1	1	0019/001937527_01_text.txt	748
001937530_01	001937530	1	1	0019/001937530_01_text.txt	248
001937545_01	001937545	1	1	0019/001937545_01_text.txt	261
001937546_01	001937546	1	1	0019/001937546_01_text.txt	474
001937550_01	001937550	1	1	0019/001937550_01_text.txt	157
001937570_01	001937570	1	1	0019/001937570_01_text.txt	497
001937571_01	001937571	1	1	0019/001937571_01_text.txt	262
001937602_01	001937602	1	1	0019/001937602_01_text.txt	777
001937613_01	001937613	1	1	0019/001937613_01_text.txt	8
001937829_01	001937829	1	3	0019/001937829_01_text.txt	385
001937829_02	001937829	2	3	0019/001937829_02_text.txt	424
001937829_03	001937829	3	3	0019/001937829_03_text.txt	449
001937832_01	001937832	1	3	0019/001937832_01_text.txt	385
001937832_02	001937832	2	3	0019/001937832_02_text.txt	463
001937832_03	001937832	3	3	0019/001937832_03_text.txt	464
001937837_01	001937837	1	3	0019/001937837_01_text.txt	323
001937837_02	001937837	2	3	0019/001937837_02_text.txt	304
001937837_03	001937837	3	3	0019/001937837_03_text.txt	378
001937857_01	001937857	1	1	0019/001937857_01_text.txt	1187
001937874_01	001937874	1	3	0019/001937874_01_text.txt	278
001937874_02	001937874	2	3	0019/001937874_02_text.txt	264
001937874_03	001937874	3	3	0019/001937874_03_text.txt	263
001937875_01	001937875	1	1	0019/001937875_01_text.txt	794
001937922_01	001937922	1	1	0019/001937922_01_text.txt	14
001937957_01	001937957	1	1	0019/001937957_01_text.txt	682
001937994_01	001937994	1	1	0019/001937994_01_text.txt	568
001938040_01	001938040	1	2	0019/001938040_01_text.txt	804
001938040_02	001938040	2	2	0019/001938040_02_text.txt	673
001938041_01	001938041	1	1	0019/001938041_01_text.txt	2430
001938095_01	001938095	1	1	0019/001938095_01_text.txt	295
001938175_01	001938175	1	2	0019/001938175_01_text.txt	806
001938175_02	001938175	2	2	0019/001938175_02_text.txt	753
001938176_01	001938176	1	1	0019/001938176_01_text.txt	1534
001938213_01	001938213	1	2	0019/001938213_01_text.txt	306
001938213_02	001938213	2	2	0019/001938213_02_text.txt	361
001938222_01	001938222	1	1	0019/001938222_01_text.txt	108
001938240_01	001938240	1	1	0019/001938240_01_text.txt	382
001938242_01	001938242	1	1	0019/001938242_01_text.txt	446
001938245_01	001938245	1	1	0019/001938245_01_text.txt	518
001938250_01	001938250	1	1	0019/001938250_01_text.txt	531
001938254_01	001938254	1	1	0019/001938254_01_text.txt	425
001938256_01	001938256	1	1	0019/001938256_01_text.txt	557
001938260_01	001938260	1	1	0019/001938260_01_text.txt	435
001938261_01	001938261	1	1	0019/001938261_01_text.txt	424
001938263_01	001938263	1	1	0019/001938263_01_text.txt	732
001938348_01	001938348	1	1	0019/001938348_01_text.txt	470
001938479_01	001938479	1	1	0019/001938479_01_text.txt	19
001938502_01	001938502	1	1	0019/001938502_01_text.txt	22
001938510_01	001938510	1	1	0019/001938510_01_text.txt	35
001938558_01	001938558	1	1	0019/001938558_01_text.txt	148
001938635_01	001938635	1	1	0019/001938635_01_text.txt	268
001938641_01	001938641	1	1	0019/001938641_01_text.txt	281
001938651_01	001938651	1	1	0019/001938651_01_text.txt	288
001938652_01	001938652	1	1	0019/001938652_01_text.txt	325
